time,open,high,low,close,Volume,CVD (Open),CVD (High,CVD (Low),CVD (Close)
2024-03-16T02:00:00+03:00,69552.10,70097.60,64750.00,65351.00,333426.1290,-309118.01,-309118.01,-324921.87,-324921.87
2024-03-17T02:00:00+03:00,65351.00,68972.40,64559.80,68447.90,314890.3090,-324921.87,-324318.31,-324921.87,-324318.31
2024-03-18T02:00:00+03:00,68447.90,69044.40,66601.60,67660.00,317885.9160,-324318.31,-324318.31,-327168.12,-327168.12
2024-03-19T02:00:00+03:00,67660.00,68178.60,61582.80,61974.10,700466.7950,-327168.12,-327168.12,-344860.49,-344860.49
2024-03-20T02:00:00+03:00,61974.10,68140.00,60800.00,67876.40,637362.4650,-344860.49,-336732.11,-344860.49,-336732.11
2024-03-21T02:00:00+03:00,67876.40,68293.90,64550.10,65539.90,347218.3850,-336732.11,-336732.11,-342547.57,-342547.57
2024-03-22T02:00:00+03:00,65539.90,66691.90,62294.00,63826.00,401149.3330,-342547.57,-342547.57,-357211.18,-357211.18
2024-03-23T02:00:00+03:00,63826.10,66050.00,63020.20,64020.30,239124.0000,-357211.18,-357211.18,-358533.17,-358533.17
2024-03-24T02:00:00+03:00,64020.40,67700.00,63822.00,67260.90,244179.4350,-358533.17,-347806.37,-358533.17,-347806.37
2024-03-25T02:00:00+03:00,67260.90,71228.30,66427.60,69920.50,395156.1910,-347806.37,-341972.84,-347806.37,-341972.84
2024-03-26T02:00:00+03:00,69920.60,71649.00,69320.00,70044.10,307861.1160,-341972.84,-341972.84,-342146.28,-342146.28
2024-03-27T02:00:00+03:00,70044.20,71888.00,68364.80,69532.60,407286.5740,-342146.28,-342146.28,-346701.29,-346701.29
2024-03-28T02:00:00+03:00,69532.60,71636.20,68941.00,70838.70,241970.8220,-346701.29,-345449.15,-346701.29,-345449.15
2024-03-29T03:00:00+03:00,70838.80,70976.90,69000.00,69903.60,187970.8410,-345449.15,-345449.15,-352794.78,-352794.78
2024-03-30T03:00:00+03:00,69903.60,70388.00,69577.20,69642.10,91126.7500,-352794.78,-352794.78,-354198.27,-354198.27
2024-03-31T03:00:00+03:00,69642.00,71495.50,69608.00,71363.00,132458.7900,-354198.27,-349357.15,-354198.27,-349357.15
2024-04-01T03:00:00+03:00,71363.00,71388.00,68103.30,69700.00,282812.1260,-349357.15,-349357.15,-357642.65,-357642.65
2024-04-02T03:00:00+03:00,69700.00,69731.60,64603.20,65505.30,499041.5720,-357642.65,-357642.65,-382360.96,-382360.96
